CreditScore,Age,Tenure,NumOfProducts,New_Estimated_Salary,Gender_Female,Gender_Male
605,39,7,1,11934.828,0,1
687,48,4,2,17089.385000000002,0,1
738,35,6,1,8518.544,0,1
575,40,5,2,12248.859,0,1
705,38,1,1,10664.858,0,1
659,50,3,1,18339.912,1,0
553,53,5,1,16537.866,0,1
487,44,6,1,5308.798000000001,0,1
633,40,4,1,3467.0620000000004,0,1
651,39,8,1,13745.257000000001,1,0
779,24,10,2,4370.556,1,0
677,37,3,2,3825.225,1,0
571,42,4,3,5555.851000000001,1,0
678,28,4,2,14442.317000000001,1,0
770,33,6,2,12613.189999999999,1,0
677,26,6,1,15114.667000000001,1,0
756,34,2,1,19458.448,1,0
670,38,10,1,14427.539,0,1
596,37,2,1,12117.586,0,1
713,38,7,1,5659.436,1,0
748,49,7,1,16355.057999999999,1,0
667,31,1,1,2825.763,0,1
507,29,6,2,9478.09,1,0
502,57,3,1,4356.831,1,0
705,24,5,2,7988.606,1,0
670,65,1,1,17765.568,1,0
575,22,8,1,3439.708,1,0
485,30,7,1,10706.737,1,0
844,18,2,1,14593.628,0,1
843,38,8,1,1080.404,1,0
567,41,9,1,14200.946,1,0
783,72,5,2,10520.648,1,0
741,64,2,1,5923.772,1,0
688,46,3,2,10490.268,1,0
646,40,5,2,17947.326,0,1
666,53,5,1,12801.948,0,1
592,38,4,2,3533.8959999999997,1,0
717,41,3,1,10370.641,1,0
520,39,6,1,10411.893,1,0
686,45,3,3,6490.7480000000005,0,1
625,36,8,2,19891.48,1,0
850,49,5,1,5974.819,0,1
559,40,7,1,1891.795,1,0
647,41,1,3,18915.997,1,0
850,27,6,2,15274.016,0,1
755,38,9,1,8041.616,0,1
683,39,2,2,10920.143,1,0
785,61,4,2,17021.482,1,0
499,44,6,2,10822.268,1,0
717,76,9,1,6840.014,1,0
680,58,8,2,6570.85,1,0
547,42,1,1,8620.749,1,0
707,51,10,1,7077.863,1,0
658,44,2,1,1417.873,0,1
687,50,5,2,11023.039999999999,1,0
775,30,4,2,5746.112999999999,0,1
619,35,8,1,6568.293,1,0
593,32,3,2,15197.836,1,0
850,28,1,1,7478.013000000001,1,0
850,32,4,1,18062.201999999997,0,1
611,40,2,1,9320.342999999999,1,0
586,38,2,1,18914.394,0,1
706,32,5,2,10418.178,0,1
555,26,9,2,15891.803,1,0
681,44,4,2,2420.884,1,0
507,31,0,1,4400.111,1,0
850,36,6,2,19019.495000000003,1,0
642,22,10,2,18304.546,0,1
850,29,1,2,15299.689000000002,0,1
638,27,4,1,18652.372,0,1
576,41,4,1,19103.518,1,0
571,53,2,2,2804.577,1,0
706,67,1,2,8650.788,0,1
637,38,3,1,11988.286,1,0
737,54,9,1,8347.039999999999,0,1
727,47,7,2,19330.535,0,1
762,28,2,2,16790.951999999997,0,1
510,32,9,1,4612.7699999999995,0,1
845,41,2,2,19976.129,1,0
652,30,2,2,15221.081,0,1
695,36,6,2,11812.088,0,1
622,36,9,2,10485.26,0,1
663,42,1,2,7135.978,1,0
463,41,8,2,7012.793,1,0
620,44,8,2,1562.751,0,1
746,24,3,2,17014.209,0,1
738,62,10,1,4276.603,0,1
604,40,1,1,3620.91,0,1
598,64,1,2,19563.53,0,1
683,56,7,3,9762.931,0,1
741,37,8,2,10984.316,1,0
614,41,3,1,17922.752,1,0
729,44,4,2,15306.487,0,1
602,33,5,2,6403.834,0,1
613,38,9,1,7856.664,0,1
651,34,3,2,10559.965,0,1
696,41,9,1,19141.742000000002,0,1
586,29,3,2,14223.854000000001,0,1
662,31,3,2,2773.105,0,1
812,32,5,2,8938.592,0,1
733,34,3,3,4855.919,0,1
482,38,4,1,3584.8120000000004,0,1
698,38,2,1,4159.530000000001,0,1
646,30,10,2,13698.376999999999,1,0
756,39,3,3,7340.603999999999,1,0
593,32,10,1,16685.057,0,1
663,27,9,2,15085.029,1,0
529,72,5,1,7869.567999999999,0,1
620,42,4,1,11974.708,0,1
459,42,6,2,17768.302,1,0
619,28,3,2,5339.412,1,0
655,35,1,2,8879.802,1,0
780,26,3,1,11714.414999999999,1,0
699,40,8,1,10208.535,1,0
648,36,8,2,13004.145,0,1
692,40,6,1,9042.409,0,1
719,40,9,2,18222.414,1,0
595,39,7,1,2330.5009999999997,1,0
557,28,7,2,18431.773999999998,1,0
623,33,8,1,17477.798000000003,0,1
726,26,1,1,1922.5849999999998,1,0
559,34,5,2,6687.927000000001,1,0
555,33,1,2,17879.813000000002,0,1
643,46,6,2,10678.159,1,0
777,36,7,1,10647.234,0,1
719,48,5,2,7856.366,1,0
850,39,5,1,9968.948,1,0
513,40,3,1,10502.846000000001,0,1
758,33,7,1,18815.634,1,0
654,40,6,1,18387.288,0,1
596,57,6,2,7240.2,0,1
527,28,2,2,15584.669,1,0
770,31,3,2,18606.434,0,1
587,42,1,1,12300.691,0,1
584,46,6,2,12037.687,1,0
838,67,4,1,7831.003999999999,1,0
577,43,6,2,14945.780999999999,0,1
771,56,2,1,2522.2599999999998,1,0
656,37,2,2,6784.081,0,1
555,55,4,1,7414.977000000001,0,1
786,32,9,2,13311.241,0,1
670,22,2,1,3739.256,0,1
660,38,7,2,14658.553,0,1
594,38,7,1,7751.1449999999995,1,0
627,44,5,2,8296.961,1,0
639,38,5,1,14959.962,0,1
580,32,9,2,12802.86,0,1
786,32,2,2,5955.981,1,0
850,81,5,2,4482.747,0,1
542,42,1,1,17825.658,1,0
603,31,1,1,10914.52,0,1
652,46,10,3,15148.185999999998,0,1
739,60,4,1,5163.767,0,1
717,35,7,2,17245.939000000002,0,1
640,40,8,1,15788.66,0,1
733,32,5,2,13162.514000000001,1,0
850,38,7,2,4380.1269999999995,0,1
693,45,4,2,2658.956,1,0
558,35,1,2,11168.757000000001,0,1
582,32,1,1,15279.092,1,0
688,26,0,2,10578.485,0,1
762,56,10,3,7714.242,0,1
794,41,7,2,7427.508,1,0
532,44,3,1,7483.864,0,1
720,33,3,2,14290.344000000001,0,1
707,49,10,1,8296.797,1,0
718,40,9,2,12153.791000000001,0,1
666,59,8,2,18878.23,1,0
744,29,1,1,11932.775,0,1
649,32,1,1,9116.719000000001,0,1
746,30,1,1,1171.04,0,1
670,33,2,2,7625.746000000001,0,1
580,31,2,2,6401.424,0,1
516,33,3,2,5868.558999999999,1,0
554,26,7,2,19270.969,1,0
703,36,7,1,14385.966,0,1
694,31,10,2,16099.026999999998,1,0
443,44,2,1,15916.570000000002,0,1
762,51,3,1,8557.863000000001,1,0
525,26,7,1,6319.788,0,1
850,37,9,1,10010.106,1,0
470,34,9,2,8901.367,0,1
704,40,6,1,17996.454999999998,1,0
595,32,8,2,6942.878999999999,0,1
692,28,5,1,7017.991,0,1
446,32,8,2,13329.294,0,1
680,51,5,1,4779.543,1,0
434,55,6,1,7356.205,0,1
725,25,9,2,16860.773999999998,1,0
850,81,1,2,5956.824,1,0
529,35,5,2,5651.8,1,0
670,32,4,2,13494.245,1,0
501,25,6,1,11477.435000000001,0,1
731,33,1,1,13072.696,0,1
665,25,5,2,3532.165,0,1
673,36,5,2,19614.226000000002,0,1
544,40,7,1,16107.692000000001,1,0
850,37,4,1,10965.912,0,1
637,33,7,1,8441.978,1,0
672,34,8,2,1624.525,1,0
606,42,10,2,17793.852,0,1
706,43,1,2,3196.277,1,0
746,48,5,1,15378.645999999999,0,1
663,22,9,1,2913.589,1,0
682,38,1,1,4983.35,1,0
480,39,5,1,8243.813,0,1
671,27,5,2,12089.307,0,1
781,32,6,1,4006.6949999999997,0,1
557,38,2,1,10207.603,1,0
645,41,7,1,2866.7560000000003,0,1
727,41,10,2,4746.856,1,0
685,23,8,2,11223.903,0,1
751,36,6,2,2775.8360000000002,1,0
661,34,0,2,18555.563000000002,1,0
507,31,2,1,16642.366,0,1
668,30,8,2,13846.570000000002,1,0
684,33,4,1,10355.793,0,1
639,50,6,2,5313.041,1,0
576,30,7,2,9376.703,0,1
654,54,5,2,4713.906,1,0
800,40,5,1,9864.015,1,0
634,48,2,1,10371.205,0,1
684,44,2,2,4986.504,1,0
601,34,5,2,2702.257,1,0
787,43,0,1,2095.5029999999997,0,1
496,29,2,2,5538.959,0,1
735,33,4,2,14947.469000000001,1,0
788,42,6,2,6474.607,1,0
776,33,2,2,17692.1,0,1
629,38,9,1,7605.307000000001,1,0
690,31,2,2,5538.728,0,1
577,41,4,1,13522.723000000002,0,1
601,54,1,2,19966.15,1,0
815,57,5,3,3894.1440000000002,1,0
530,55,4,1,12347.588,1,0
699,32,4,1,12742.956,1,0
701,35,9,2,17099.685999999998,1,0
671,34,5,4,2823.825,1,0
535,49,3,1,6182.041,1,0
821,45,0,2,13177.857999999998,0,1
665,41,8,2,13215.232,0,1
686,33,9,2,18403.647,0,1
516,27,1,1,11231.115,1,0
691,52,3,1,17584.368,0,1
420,31,1,2,990.463,1,0
501,37,4,2,1247.03,0,1
700,43,0,2,5947.535,1,0
706,34,0,2,7727.191000000001,0,1
766,27,7,2,4757.925,1,0
772,48,6,1,18456.467,1,0
659,54,8,1,5678.780000000001,0,1
539,39,3,2,3669.2169999999996,0,1
632,44,3,1,3460.714,1,0
567,40,8,1,9514.062,0,1
582,39,1,2,19225.515,1,0
550,44,9,2,2625.701,0,1
797,31,8,2,11791.663,1,0
763,32,8,2,1672.5529999999999,1,0
570,35,6,1,10552.536,0,1
597,35,9,3,7318.139,0,1
804,55,7,2,11875.26,0,1
528,23,7,1,17026.297,0,1
592,36,2,2,10794.872,0,1
643,28,9,2,2714.927,0,1
608,33,4,1,7930.438,1,0
698,38,1,1,1695.7450000000001,1,0
645,38,1,1,16626.489,0,1
441,60,1,1,17438.123,0,1
663,29,4,2,2117.081,1,0
594,57,6,1,1937.6560000000002,0,1
624,36,0,2,11160.59,1,0
645,33,8,1,14991.384,0,1
644,49,10,2,14508.964000000002,0,1
677,46,2,1,15853.101,0,1
804,33,7,1,9845.345,0,1
663,33,2,2,15329.5,1,0
558,45,4,1,13180.714000000002,0,1
754,35,6,2,10611.684,0,1
599,46,7,2,8328.221000000001,1,0
602,63,7,2,5632.321,1,0
661,35,5,1,15539.452,0,1
803,36,1,2,14937.092999999999,0,1
584,49,8,1,11386.081,0,1
695,27,6,1,10529.126,0,1
637,30,1,1,10256.646,0,1
708,32,10,2,17212.926,0,1
679,58,8,2,8700.817,0,1
707,32,9,2,12647.579,0,1
798,37,8,3,11078.328,0,1
805,33,3,2,3333.089,1,0
528,31,6,2,8018.111999999999,0,1
751,43,1,1,12592.054,0,1
600,57,9,2,10354.825,0,1
663,33,8,1,3686.405,1,0
588,24,0,2,14058.607999999998,1,0
563,41,2,1,1941.28,0,1
475,45,0,1,2782.299,1,0
803,26,4,2,18120.847,1,0
646,52,6,2,6836.717999999999,1,0
726,48,4,1,11402.006,1,0
705,54,3,3,9601.35,1,0
530,34,8,2,14187.251999999999,1,0
509,31,3,2,1536.091,0,1
530,37,4,2,16484.436999999998,0,1
579,27,9,2,12683.869999999999,1,0
762,36,5,1,4269.365,0,1
704,42,8,2,17956.557,0,1
659,49,1,1,11624.972,1,0
475,40,7,1,16964.213,0,1
726,38,5,1,12805.229,1,0
789,43,9,2,6017.61,1,0
538,62,3,1,1768.202,1,0
479,51,1,3,8612.821,0,1
588,27,8,1,2006.6380000000001,1,0
733,51,10,1,13018.953,0,1
714,46,1,1,15216.779,0,1
850,32,0,1,17509.462,1,0
583,39,8,1,5286.189,0,1
568,26,6,2,16649.52,1,0
701,26,5,1,5919.505,0,1
627,33,5,2,10373.782000000001,0,1
652,36,1,2,15131.498000000001,0,1
669,47,0,2,18192.825,0,1
764,44,1,2,1146.7379999999998,1,0
600,31,8,2,12155.551,0,1
655,46,7,1,11514.64,1,0
664,41,7,1,16492.411,0,1
610,46,5,1,5439.428,0,1
678,49,2,1,19505.358,0,1
595,34,2,2,15630.952,0,1
794,28,5,2,8669.998,1,0
662,38,4,2,13625.965,0,1
593,38,4,2,6702.003,1,0
764,39,1,2,18790.512,1,0
678,38,2,2,11506.899000000001,1,0
701,40,5,1,15353.755,0,1
624,35,2,2,8731.059,0,1
614,39,6,2,16401.898,1,0
643,34,7,1,18853.310999999998,1,0
552,45,9,2,2675.2560000000003,0,1
693,37,6,1,3819.624,1,0
559,48,2,2,13796.141,1,0
520,33,4,2,16610.261,0,1
766,52,7,2,6619.361,1,0
521,32,2,2,12935.321,1,0
507,33,7,2,8541.100999999999,0,1
663,22,6,2,13182.715,0,1
707,46,7,2,14601.154999999999,1,0
621,30,2,2,16525.731,1,0
635,53,8,1,12364.657000000001,0,1
753,32,6,1,16164.207999999999,0,1
837,29,9,2,4186.626,1,0
666,41,10,1,5090.848,1,0
552,49,4,1,19029.676,0,1
697,36,7,2,7476.032000000001,0,1
648,35,7,2,12289.901,0,1
555,30,1,2,8814.686,0,1
616,37,5,2,15495.766,0,1
529,35,5,1,11278.15,0,1
730,35,0,1,5371.8279999999995,1,0
824,30,0,1,16205.392000000002,0,1
828,34,9,2,8185.397999999999,0,1
625,38,7,1,16480.402,1,0
540,44,3,2,1212.0790000000002,0,1
551,45,6,2,5114.343,1,0
526,61,6,2,4518.08,0,1
659,78,2,1,4997.867,0,1
842,58,1,1,8317.219000000001,0,1
850,31,4,2,3308.281,1,0
437,26,1,1,7885.457,1,0
764,28,10,1,16618.828,0,1
575,46,1,2,6599.825999999999,0,1
806,31,10,1,19080.337,0,1
573,31,2,2,9195.739,0,1
805,26,8,2,2886.169,1,0
581,44,7,2,4502.6230000000005,1,0
828,47,1,2,8361.145,0,1
477,30,6,1,19414.445,1,0
662,38,0,1,17983.345,0,1
665,34,1,2,17141.366,1,0
753,46,9,3,9232.037,1,0
642,40,8,1,5282.751,0,1
705,25,3,1,19686.461,0,1
525,25,6,2,8956.664,1,0
619,27,1,1,15639.473999999998,0,1
775,36,2,2,7168.253999999999,0,1
776,31,5,2,9264.794,1,0
712,27,2,1,12680.914999999999,1,0
477,31,9,2,18406.117000000002,0,1
818,72,8,2,6372.972,1,0
599,39,2,2,17614.209,0,1
571,41,8,1,6373.617,0,1
796,52,9,1,6280.893,1,0
622,36,0,2,11118.03,1,0
610,50,5,3,18475.817000000003,1,0
660,30,4,2,12914.905999999999,0,1
599,27,5,2,3054.6400000000003,0,1
673,72,1,2,11198.119,0,1
656,48,9,2,8524.061,1,0
499,31,4,1,2595.049,0,1
767,35,6,1,11556.657000000001,1,0
706,36,9,2,4077.4010000000003,0,1
664,32,5,1,13445.583999999999,0,1
564,24,6,1,15377.179999999998,1,0
710,46,10,1,16658.699,1,0
708,23,4,1,10369.757000000001,1,0
654,29,4,1,14140.407000000001,1,0
758,47,9,1,7329.447999999999,1,0
723,21,4,2,2484.702,0,1
586,33,10,2,14075.903,1,0
465,51,8,1,18129.765,1,0
620,40,5,2,4972.2339999999995,0,1
627,55,6,1,9194.394,1,0
822,37,3,1,18262.493,0,1
809,36,9,2,10913.511,0,1
683,35,5,1,18256.676,1,0
527,30,6,1,16226.791000000001,1,0
735,46,2,1,11437.133,0,1
551,54,5,1,17668.016,0,1
504,42,3,2,13517.891,0,1
648,33,7,1,11703.638,0,1
725,35,7,1,15050.742999999999,0,1
707,44,6,2,19254.217,1,0
634,41,7,2,13128.492999999999,1,0
715,28,7,1,19685.310999999998,0,1
568,30,8,2,2701.2,0,1
676,43,2,1,5511.9529999999995,1,0
717,22,6,1,8469.956,1,0
726,37,2,2,3474.398,0,1
783,38,1,3,8017.853999999999,0,1
512,36,1,1,13548.226,0,1
544,40,8,2,6158.12,0,1
539,39,6,1,5975.514,1,0
850,42,9,1,19819.375,1,0
630,32,4,1,14632.645,0,1
638,42,7,1,3291.629,1,0
717,36,5,2,14555.16,1,0
833,37,8,2,13612.948999999999,0,1
544,23,1,1,3555.097,0,1
714,25,4,2,8250.083999999999,1,0
571,31,3,2,19466.792,1,0
680,34,3,1,6652.601,0,1
625,28,3,1,18364.641,1,0
583,26,10,2,9679.215,1,0
427,33,8,1,1385.895,0,1
545,33,7,1,15045.288,1,0
769,29,8,2,17229.060999999998,0,1
668,45,4,2,15837.925,0,1
825,34,9,2,3193.306,0,1
540,48,0,1,11697.348,0,1
581,46,1,2,10427.204,1,0
501,35,6,1,1359.152,0,1
755,28,7,1,18885.089,1,0
685,35,9,1,16703.382999999998,0,1
850,50,10,2,3374.1839999999997,1,0
642,35,4,1,9177.551,0,1
680,24,10,3,15497.163,1,0
688,34,9,2,16378.3,1,0
619,38,3,1,9899.492,0,1
571,37,9,3,10415.265,0,1
757,44,4,1,13713.629,1,0
820,49,1,2,11908.725,1,0
587,46,9,1,13943.1,0,1
630,25,7,1,9352.422,1,0
492,45,9,2,16474.181,0,1
753,46,3,3,15957.675,1,0
509,32,9,1,2164.62,0,1
581,25,5,2,15031.948999999999,0,1
629,40,2,2,6484.974,0,1
564,33,2,1,11235.021,1,0
575,41,2,1,12630.725,0,1
567,26,2,2,7865.155000000001,1,0
675,49,0,1,8049.671,1,0
584,41,3,2,16009.548,1,0
670,45,5,1,5434.023999999999,1,0
588,37,2,2,18781.659,0,1
709,36,7,1,4208.558,1,0
607,36,8,1,7674.472,0,1
650,39,4,2,18627.57,1,0
763,23,2,2,15398.399,1,0
579,33,1,2,16460.898,1,0
757,55,9,4,9418.747,1,0
531,31,3,1,5679.473,0,1
802,39,7,2,5949.701,1,0
433,27,2,2,15369.865,0,1
575,53,1,2,2601.58,0,1
716,30,2,2,6546.466,1,0
516,37,8,1,10183.458,0,1
555,26,7,2,9312.241,1,0
754,45,6,1,7388.168,1,0
712,33,3,1,7917.6089999999995,0,1
653,55,7,2,4196.7029999999995,0,1
685,33,6,2,18678.501,1,0
717,28,9,2,4043.767,1,0
706,46,4,1,10869.958999999999,1,0
768,25,6,2,2121.567,0,1
596,32,3,2,4178.837,0,1
741,60,5,1,3891.451,1,0
710,28,6,1,4842.698,1,0
659,32,2,1,15366.288,1,0
761,32,4,2,17762.238,1,0
528,29,9,2,4928.4,1,0
772,23,2,2,1836.4189999999999,0,1
537,41,0,2,17526.249,1,0
605,51,9,1,16557.454,1,0
547,62,10,2,8515.3,0,1
675,32,8,1,5271.07,0,1
707,31,2,2,9142.369,1,0
626,44,10,1,2006.363,1,0
749,27,9,2,13273.487,1,0
751,29,1,1,6682.533,0,1
706,46,7,1,14917.025,1,0
564,48,5,1,7925.977000000001,0,1
584,38,1,1,17363.292,0,1
606,40,6,2,4677.494000000001,0,1
646,30,5,2,1393.532,1,0
538,32,2,1,8013.053999999999,1,0
479,26,1,2,1911.6970000000001,1,0
627,55,2,1,10068.611,1,0
674,18,7,2,5575.312,0,1
743,59,5,1,19212.722,0,1
669,30,7,1,1979.926,0,1
493,35,8,1,19742.864,1,0
716,38,4,2,18967.870000000003,0,1
649,38,1,1,8896.546,0,1
444,43,3,2,15913.121,0,1
656,63,8,2,5701.443,0,1
754,61,5,1,4181.522,0,1
689,39,4,2,19611.245000000003,0,1
544,44,1,2,6924.424000000001,0,1
510,38,4,1,11891.353,1,0
530,42,0,1,9733.862,1,0
477,48,8,2,15793.735,0,1
530,45,1,1,19066.389000000003,1,0
775,25,10,2,1407.3110000000001,0,1
755,34,3,2,15881.603,0,1
807,47,1,1,6563.692,0,1
637,33,9,1,6531.65,1,0
737,35,0,1,6405.019,0,1
554,45,4,2,19341.204999999998,1,0
544,33,6,2,12411.304,1,0
548,32,2,1,18808.377,1,0
826,29,4,1,19020.053,1,0
774,28,1,2,6875.957,1,0
748,36,4,1,8215.814,0,1
577,28,7,1,14327.441,0,1
562,31,4,2,14331.742000000002,0,1
683,30,4,1,18317.147,0,1
678,38,3,1,12625.331,0,1
697,34,2,1,7333.442999999999,1,0
794,37,9,2,6800.885,1,0
484,35,7,1,2728.6099999999997,1,0
597,26,8,1,4233.058,1,0
606,38,3,1,3705.465,0,1
521,49,4,2,6241.301,1,0
638,37,7,2,15861.089000000002,1,0
708,43,0,1,18149.977,1,0
646,36,6,1,8848.132000000001,0,1
725,45,8,1,17346.443,0,1
626,39,10,3,5146.7919999999995,0,1
614,39,3,1,5645.945,0,1
582,25,9,2,5234.115,0,1
691,38,9,2,10351.126,0,1
602,35,7,2,5169.541,0,1
562,31,9,1,10867.501,1,0
742,32,6,1,2902.303,0,1
489,38,8,2,19699.079,0,1
650,71,0,1,17538.076999999997,0,1
584,29,4,2,8886.692,1,0
555,27,8,1,11675.7,1,0
651,23,4,2,7040.086,0,1
412,29,5,2,1251.053,0,1
610,37,0,1,11451.464,0,1
511,30,5,2,14399.485999999999,1,0
716,50,2,1,1294.417,0,1
575,29,4,2,5036.887000000001,0,1
467,51,10,2,17778.468,0,1
539,24,3,2,19816.107,1,0
785,31,2,2,8177.872,1,0
796,45,2,1,12388.273,1,0
696,42,7,1,12106.189,0,1
648,37,7,2,5721.585,1,0
646,24,8,2,9261.288,0,1
727,49,7,1,19045.787,1,0
527,46,10,1,5494.751,1,0
769,43,4,2,8753.732,0,1
554,33,3,1,1276.674,0,1
712,29,7,1,12254.758,1,0
665,29,1,2,6373.29,0,1
656,69,6,1,3610.85,0,1
705,32,3,2,12957.699,0,1
659,35,6,2,5887.911,0,1
848,40,5,1,15885.398000000001,1,0
755,37,0,2,11739.625,1,0
595,39,9,1,15175.780999999999,1,0
673,25,3,2,10357.396,1,0
776,39,8,2,14449.607,0,1
604,28,6,2,6905.625999999999,1,0
505,37,0,1,9373.669,0,1
638,44,9,2,11134.622,0,1
491,33,5,1,18794.655,0,1
618,33,4,2,7755.017999999999,0,1
631,33,4,1,11268.757000000001,1,0
697,49,7,4,13108.356,1,0
747,36,8,2,18069.360999999997,0,1
828,25,7,1,11661.326,1,0
568,27,5,2,11864.812,0,1
518,38,10,1,16225.39,1,0
760,32,2,1,11456.535,1,0
791,42,10,2,13994.668,1,0
724,28,9,2,10024.02,0,1
809,38,2,2,17480.031,1,0
632,71,3,1,2759.776,0,1
850,36,10,2,10075.003,1,0
655,20,7,1,2802.954,1,0
634,44,9,1,5712.151,0,1
597,28,2,3,7870.7970000000005,0,1
550,37,3,1,17967.031,0,1
613,36,9,1,8334.373,0,1
633,29,6,1,3033.894,0,1
538,39,2,2,5846.7080000000005,0,1
629,32,3,2,1540.464,0,1
577,35,10,2,2516.161,1,0
478,35,1,1,17862.607,0,1
698,40,7,3,10781.530999999999,1,0
622,26,9,2,15323.759,0,1
682,35,2,1,6373.719,1,0
771,51,5,3,15247.964000000002,0,1
701,37,1,2,16345.755,0,1
442,34,4,2,6834.308,0,1
660,33,0,1,18105.199,0,1
850,37,6,2,10929.122,0,1
700,36,4,2,13078.914999999999,1,0
666,38,6,2,15835.797,0,1
834,68,9,2,9311.22,1,0
711,33,1,1,4159.04,0,1
461,28,8,1,10334.974,1,0
762,32,10,1,17965.783,0,1
616,45,4,1,6200.204,1,0
684,26,2,1,9688.519,1,0
647,33,3,2,9027.016,1,0
724,29,6,2,6472.951,1,0
703,51,3,3,7729.456,1,0
650,61,1,1,8297.069,0,1
525,47,1,1,8812.078,1,0
558,32,10,1,19001.961,0,1
599,28,7,1,3119.042,0,1
574,52,7,1,19625.767,0,1
580,36,6,2,16996.32,1,0
584,32,8,1,13743.934,0,1
589,59,2,2,12616.024000000001,1,0
653,38,9,1,11838.318,1,0
839,47,2,1,16818.462,0,1
705,35,4,2,11667.202000000001,0,1
697,43,7,2,6413.91,0,1
656,33,7,2,3713.6150000000002,0,1
592,41,0,2,6590.607000000001,0,1
707,33,2,2,13086.695,0,1
597,33,6,2,7485.084,1,0
709,32,4,1,4086.155,0,1
663,31,4,2,3647.9269999999997,0,1
655,36,1,1,8601.396,1,0
617,54,6,1,4532.526,0,1
656,47,1,2,19796.193,0,1
704,36,7,2,10060.172999999999,0,1
567,40,4,1,9197.363000000001,0,1
707,35,3,1,1798.7400000000002,1,0
756,41,6,1,5042.236,0,1
750,34,9,1,15040.153,1,0
742,27,0,2,13153.496,0,1
652,37,7,2,6878.9929999999995,0,1
520,42,6,2,3441.0550000000003,1,0
784,33,10,2,16202.247,0,1
652,58,6,2,17002.542999999998,0,1
819,39,9,1,2704.6459999999997,1,0
718,35,2,1,4302.464,1,0
437,39,0,1,2219.182,1,0
738,35,3,1,1565.0729999999999,0,1
703,20,3,1,4162.678,0,1
698,41,3,1,1435.7,0,1
614,38,4,1,7604.248,1,0
814,31,4,2,14202.917000000001,1,0
685,38,4,2,10218.466,0,1
698,31,8,1,11533.774000000001,1,0
478,48,0,2,4414.795,0,1
737,33,4,2,11511.532000000001,1,0
788,33,5,2,11697.819,1,0
698,36,2,2,9324.926,0,1
782,32,9,1,8756.697,0,1
727,31,0,1,12175.104,1,0
645,41,2,1,12993.653,1,0
613,21,7,1,3656.0510000000004,1,0
639,27,8,2,19224.735,0,1
809,24,7,1,18351.513,0,1
850,38,1,1,10390.211,0,1
626,23,6,1,10974.28,1,0
807,34,1,1,11444.813,1,0
671,35,1,1,17901.23,0,1
634,41,4,2,16454.974,1,0
543,35,5,1,6238.9349999999995,0,1
813,29,6,1,3395.387,0,1
635,41,4,2,19374.655,0,1
631,29,2,2,1858.184,0,1
705,35,5,1,13399.110999999999,1,0
505,43,6,1,13756.587,0,1
659,31,7,2,10453.350999999999,0,1
668,38,1,1,6937.005,0,1
551,50,1,1,8450.844000000001,0,1
674,38,10,1,4541.812,1,0
652,35,7,2,5520.788,0,1
747,42,4,1,11524.196,0,1
645,42,6,1,14980.701000000001,0,1
666,34,9,1,2509.5029999999997,1,0
677,26,3,1,11936.899000000001,1,0
680,33,10,1,16411.935,0,1
782,36,5,2,10800.338,0,1
662,34,2,2,5512.079,0,1
651,40,1,2,17443.406,0,1
627,39,5,1,9313.261,1,0
715,33,3,1,6808.714999999999,1,0
492,35,8,1,8542.148,0,1
815,35,4,2,19849.033,0,1
592,54,8,1,2873.7709999999997,0,1
562,29,9,1,2585.868,0,1
513,42,10,2,7315.125,1,0
850,71,4,2,10723.687,1,0
600,32,7,1,13297.321,1,0
694,30,2,3,1503.941,0,1
657,38,5,1,4701.966,1,0
550,38,9,3,17145.706,0,1
625,58,10,1,19207.21,1,0
650,25,7,2,2839.152,0,1
464,42,3,1,16410.474,1,0
704,24,2,2,18277.507999999998,0,1
677,44,4,2,19105.776,1,0
663,32,8,1,4716.125,0,1
660,33,4,1,2966.445,0,1
568,27,1,1,4556.394,1,0
678,40,4,1,1661.8759999999997,1,0
545,47,5,2,3897.014,1,0
648,35,7,2,7843.636,0,1
623,27,4,1,14217.044,0,1
608,42,10,1,3886.685,0,1
580,24,1,1,1718.595,0,1
712,36,2,3,7075.8369999999995,0,1
490,39,1,3,17106.001,0,1
745,44,0,1,3426.5080000000003,1,0
617,40,5,2,10704.792,0,1
680,23,5,1,3171.4080000000004,0,1
709,34,4,2,2152.138,0,1
651,24,7,1,17834.132999999998,1,0
534,33,3,1,19933.663,1,0
620,28,8,2,19990.932,0,1
508,26,7,1,15642.439999999999,0,1
599,33,2,2,8504.592,0,1
676,31,3,1,12477.714,0,1
628,43,3,1,12293.757000000001,0,1
577,39,4,2,9136.642,1,0
469,35,5,2,18649.037,0,1
677,29,3,1,9190.39,1,0
455,40,1,3,12997.534,0,1
548,39,7,1,16497.582000000002,0,1
733,39,1,2,14184.131,0,1
785,36,2,1,3697.6519999999996,1,0
850,30,6,1,18880.923000000003,0,1
542,39,3,1,1435.343,0,1
676,26,1,1,6023.174,1,0
637,51,1,1,5526.696,0,1
533,47,9,1,13769.625,0,1
672,21,3,2,16453.717,1,0
657,22,6,3,16841.207000000002,1,0
710,31,1,2,2008.1299999999999,1,0
674,45,6,1,14004.178,1,0
850,35,3,1,18356.678,0,1
752,48,5,1,15661.838,0,1
705,33,5,1,19065.917,1,0
849,69,7,1,13906.594000000001,0,1
531,31,7,1,11850.809,1,0
549,39,7,1,8125.925,1,0
741,36,8,2,16881.622,0,1
